reg_id,url,name,reg_role,reg_type,reg_status,reg_status_date,client,organization,lobbying_firm
300029,/lra/reporting/public/registrar/view.do?method=get&registrationId=300029,"LeBlanc, Paul",In House Lobbyist,Organization,Terminated,"December 10, 2019",,Louisiana-Pacific Corporation,
341285,/lra/reporting/public/registrar/view.do?method=get&registrationId=341285,"LeBlanc, Paul",In House Lobbyist,Organization,Terminated,"August  31, 2020",,Louisiana-Pacific Corporation,
396975,/lra/reporting/public/registrar/view.do?method=get&registrationId=396975,"LeBlanc, Paul",In House Lobbyist,Organization,Terminated,"April   28, 2021",,Louisiana-Pacific Corporation,
11481906,/lra/reporting/public/registrar/view.do?method=get&registrationId=11481906,"LeBlanc, Paul",In House Lobbyist,Organization,Terminated,"August  06, 2018",,Louisiana-Pacific Corporation,
13160704,/lra/reporting/public/registrar/view.do?method=get&registrationId=13160704,"LeBlanc, Paul",In House Lobbyist,Organization,Terminated,"April   08, 2019",,Louisiana-Pacific Corporation,
18980,/lra/reporting/public/registrar/view.do?method=get&registrationId=18980,"Leduc, Audrey",In House Lobbyist,Organization,Terminated,"June   10, 2013",,Vale Canada Limited,
32147,/lra/reporting/public/registrar/view.do?method=get&registrationId=32147,"Leduc, Audrey",In House Lobbyist,Organization,Terminated,"January  28, 2014",,Vale Canada Limited,
693454,/lra/reporting/public/registrar/view.do?method=get&registrationId=693454,"Lee, Victor",In House Lobbyist,Organization,Terminated,"April   08, 2013",,The Great-West Life Assurance Company,
7298832,/lra/reporting/public/registrar/view.do?method=get&registrationId=7298832,"Leffler, Johanna",Consultant Lobbyist,Consultant Lobbyist,Terminated,"January  30, 2017",TNC Canada,,Public Square Strategies Inc.
3654818,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654818,"LeForte, Rob",Consultant Lobbyist,Consultant Lobbyist,Terminated,"September 08, 2015",Canadian Dental Hygienists Association,,Impact Public Affairs
13160739,/lra/reporting/public/registrar/view.do?method=get&registrationId=13160739,"LeForte, Rob",Consultant Lobbyist,Consultant Lobbyist,Terminated,"December 21, 2019",Canadian Dental Hygienists Association,,Impact Public Affairs
11481903,/lra/reporting/public/registrar/view.do?method=get&registrationId=11481903,"LeForte, Robert",Consultant Lobbyist,Consultant Lobbyist,Terminated,"April   03, 2018",Canadian Dental Hygienists Association,,Impact Public Affairs
21346,/lra/reporting/public/registrar/view.do?method=get&registrationId=21346,"Leibl, Ellen",In House Lobbyist,Organization,Terminated,"September 05, 2013",,Manitoba Telecom Services Inc.,
39039,/lra/reporting/public/registrar/view.do?method=get&registrationId=39039,"Leibl, Ellen",In House Lobbyist,Organization,Terminated,"May    07, 2014",,Manitoba Telecom Services Inc.,
55013,/lra/reporting/public/registrar/view.do?method=get&registrationId=55013,"Leibl, Ellen",In House Lobbyist,Organization,Terminated,"January  05, 2015",,Manitoba Telecom Services Inc.,
489766,/lra/reporting/public/registrar/view.do?method=get&registrationId=489766,"Leibl, Ellen",In House Lobbyist,Organization,Terminated,"January  09, 2013",,Manitoba Telecom Services Inc.,
295806,/lra/reporting/public/registrar/view.do?method=get&registrationId=295806,"Lelievre, Tania",In House Lobbyist,Organization,Terminated,"January  17, 2013",,Canadian Wireless Telecommunications Association,
7298830,/lra/reporting/public/registrar/view.do?method=get&registrationId=7298830,"Lemon, Brian",In House Lobbyist,Organization,Terminated,"March   08, 2017",,Manitoba Beef Producers,
7298830,/lra/reporting/public/registrar/view.do?method=get&registrationId=7298830,"Lemon, Brian",Senior Officer,Organization,Terminated,"March   08, 2017",,Manitoba Beef Producers,
373647,/lra/reporting/public/registrar/view.do?method=get&registrationId=373647,"Lenehan, Allison",In House Lobbyist,Organization,Terminated,"February 02, 2021",,Xplornet Communications Inc.,
16327358,/lra/reporting/public/registrar/view.do?method=get&registrationId=16327358,"Lenehan, Allison",In House Lobbyist,Organization,Terminated,"May    29, 2020",,Xplornet Communications Inc.,
373647,/lra/reporting/public/registrar/view.do?method=get&registrationId=373647,"Lenehan, Allison",Senior Officer,Organization,Terminated,"February 02, 2021",,Xplornet Communications Inc.,
16327358,/lra/reporting/public/registrar/view.do?method=get&registrationId=16327358,"Lenehan, Allison",Senior Officer,Organization,Terminated,"May    29, 2020",,Xplornet Communications Inc.,
256914,/lra/reporting/public/registrar/view.do?method=get&registrationId=256914,"Leo, Michael",In House Lobbyist,Organization,Terminated,"January  06, 2019",,Lundbeck Canada Inc.,
293267,/lra/reporting/public/registrar/view.do?method=get&registrationId=293267,"Leo, Michael",In House Lobbyist,Organization,Terminated,"July   11, 2019",,Lundbeck Canada Inc.,
10979097,/lra/reporting/public/registrar/view.do?method=get&registrationId=10979097,"Leo, Michael",In House Lobbyist,Organization,Terminated,"July   03, 2018",,Lundbeck Canada Inc.,
444041,/lra/reporting/public/registrar/view.do?method=get&registrationId=444041,"Leone, Rob",Consultant Lobbyist,Consultant Lobbyist,Active,"July   06, 2021",Christian Labour Association of Canada,,Earnscliffe Strategies
444070,/lra/reporting/public/registrar/view.do?method=get&registrationId=444070,"Leone, Rob",Consultant Lobbyist,Consultant Lobbyist,Active,"July   06, 2021",Cognisant MD,,Earnscliffe Strategies
320558,/lra/reporting/public/registrar/view.do?method=get&registrationId=320558,"Leong, Anthony",In House Lobbyist,Organization,Terminated,"January  02, 2020",,McKesson Canada,
341557,/lra/reporting/public/registrar/view.do?method=get&registrationId=341557,"Leong, Anthony",In House Lobbyist,Organization,Terminated,"August  13, 2020",,McKesson Canada,
377542,/lra/reporting/public/registrar/view.do?method=get&registrationId=377542,"Leong, Anthony",In House Lobbyist,Organization,Terminated,"April   17, 2021",,McKesson Canada,
10979063,/lra/reporting/public/registrar/view.do?method=get&registrationId=10979063,"Leong, Anthony",In House Lobbyist,Organization,Terminated,"September 06, 2018",,McKesson Canada,
13160738,/lra/reporting/public/registrar/view.do?method=get&registrationId=13160738,"Leong, Anthony",In House Lobbyist,Organization,Terminated,"June   12, 2019",,McKesson Canada,
3654842,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654842,"Lesieur, Louis Philippe",In House Lobbyist,Organization,Terminated,"January  19, 2016",,Les Entreprises LeSieur inc.,
3654842,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654842,"Lesieur, Louis Philippe",Senior Officer,Organization,Terminated,"January  19, 2016",,Les Entreprises LeSieur inc.,
16327360,/lra/reporting/public/registrar/view.do?method=get&registrationId=16327360,"Leuzzi, Joe",Consultant Lobbyist,Consultant Lobbyist,Active,"October  10, 2019",Fisher River Cree Nation,,
16327362,/lra/reporting/public/registrar/view.do?method=get&registrationId=16327362,"Leuzzi, Joe",Consultant Lobbyist,Consultant Lobbyist,Active,"October  10, 2019",Lazy Bear Expeditions,,
16327361,/lra/reporting/public/registrar/view.do?method=get&registrationId=16327361,"Leuzzi, Joe",Consultant Lobbyist,Consultant Lobbyist,Active,"October  10, 2019",Olexa Developments,,
16327363,/lra/reporting/public/registrar/view.do?method=get&registrationId=16327363,"Leuzzi, Joe",Consultant Lobbyist,Consultant Lobbyist,Active,"October  10, 2019",Pioneer Commercial Fishermen of Manitoba,,
29780,/lra/reporting/public/registrar/view.do?method=get&registrationId=29780,"Leve, Jennifer",In House Lobbyist,Organization,Terminated,"December 23, 2013",,Canadian Bankers Association,
41411,/lra/reporting/public/registrar/view.do?method=get&registrationId=41411,"Leve, Jennifer",In House Lobbyist,Organization,Terminated,"August  13, 2014",,Canadian Bankers Association,
70131,/lra/reporting/public/registrar/view.do?method=get&registrationId=70131,"Leve, Jennifer",In House Lobbyist,Organization,Terminated,"March   19, 2015",,Canadian Bankers Association,
943562,/lra/reporting/public/registrar/view.do?method=get&registrationId=943562,"Lever, David",Consultant Lobbyist,Consultant Lobbyist,Terminated,"August  19, 2014",Teranet Holdings LP,,
364542,/lra/reporting/public/registrar/view.do?method=get&registrationId=364542,"Levy, Roanie",In House Lobbyist,Organization,Terminated,"September 29, 2020",,Access Copyright,
364542,/lra/reporting/public/registrar/view.do?method=get&registrationId=364542,"Levy, Roanie",Senior Officer,Organization,Terminated,"September 29, 2020",,Access Copyright,
5882764,/lra/reporting/public/registrar/view.do?method=get&registrationId=5882764,"Lewandoski, Luc",Consultant Lobbyist,Consultant Lobbyist,Terminated,"January  05, 2016",Duffy's Taxi,,Upstream Strategy Group Inc.
5882789,/lra/reporting/public/registrar/view.do?method=get&registrationId=5882789,"Lewandoski, Luc",Consultant Lobbyist,Consultant Lobbyist,Terminated,"May    30, 2016",Duffy's Taxi,,Upstream Strategy Group
5882763,/lra/reporting/public/registrar/view.do?method=get&registrationId=5882763,"Lewandoski, Luc",Consultant Lobbyist,Consultant Lobbyist,Terminated,"January  05, 2016",Unicity Taxi,,Upstream Strategy Group Inc.
5882787,/lra/reporting/public/registrar/view.do?method=get&registrationId=5882787,"Lewandoski, Luc",Consultant Lobbyist,Consultant Lobbyist,Terminated,"May    30, 2016",Unicity Taxi,,Upstream Strategy Group
445558,/lra/reporting/public/registrar/view.do?method=get&registrationId=445558,"Liddle, Paul",In House Lobbyist,Organization,Active,"August  03, 2021",,"Koch Companies Public Sector, LLC and Affiliates",
378323,/lra/reporting/public/registrar/view.do?method=get&registrationId=378323,"Liddle, Paul",In House Lobbyist,Organization,Terminated,"January  26, 2021",,"Koch Companies Public Sector, LLC and Affiliates",
408059,/lra/reporting/public/registrar/view.do?method=get&registrationId=408059,"Liddle, Paul",In House Lobbyist,Organization,Terminated,"August  02, 2021",,"Koch Companies Public Sector, LLC and Affiliates",
415427,/lra/reporting/public/registrar/view.do?method=get&registrationId=415427,"Link, David",In House Lobbyist,Organization,Termination Pending,"February 24, 2021",,AbbVie Corporation,
39387,/lra/reporting/public/registrar/view.do?method=get&registrationId=39387,"Lirette, Paul",Senior Officer,Organization,Terminated,"March   21, 2014",,GlaxoSmithKline,
52451,/lra/reporting/public/registrar/view.do?method=get&registrationId=52451,"Lirette, Paul",Senior Officer,Organization,Terminated,"October  21, 2014",,GlaxoSmithKline,
76291,/lra/reporting/public/registrar/view.do?method=get&registrationId=76291,"Lirette, Paul",Senior Officer,Organization,Terminated,"June   22, 2015",,GlaxoSmithKline,
943563,/lra/reporting/public/registrar/view.do?method=get&registrationId=943563,"Lirette, Paul",Senior Officer,Organization,Terminated,"September 09, 2013",,GlaxoSmithKline,
203056,/lra/reporting/public/registrar/view.do?method=get&registrationId=203056,"Littler, Karl",In House Lobbyist,Organization,Terminated,"May    11, 2017",,Retail Council of Canada,
213972,/lra/reporting/public/registrar/view.do?method=get&registrationId=213972,"Littler, Karl",In House Lobbyist,Organization,Terminated,"November 21, 2017",,Retail Council of Canada,
227079,/lra/reporting/public/registrar/view.do?method=get&registrationId=227079,"Littler, Karl",In House Lobbyist,Organization,Terminated,"June   05, 2018",,Retail Council of Canada,
254762,/lra/reporting/public/registrar/view.do?method=get&registrationId=254762,"Littler, Karl",In House Lobbyist,Organization,Terminated,"December 07, 2018",,Retail Council of Canada,
291236,/lra/reporting/public/registrar/view.do?method=get&registrationId=291236,"Littler, Karl",In House Lobbyist,Organization,Terminated,"June   14, 2019",,Retail Council of Canada,
320743,/lra/reporting/public/registrar/view.do?method=get&registrationId=320743,"Littler, Karl",In House Lobbyist,Organization,Terminated,"December 17, 2019",,Retail Council of Canada,
326804,/lra/reporting/public/registrar/view.do?method=get&registrationId=326804,"Liu, Tara",In House Lobbyist,Organization,Terminated,"May    12, 2020",,The Canada Life Assurance Company,
371077,/lra/reporting/public/registrar/view.do?method=get&registrationId=371077,"Liu, Tara",In House Lobbyist,Organization,Terminated,"December 14, 2020",,The Canada Life Assurance Company,
12427955,/lra/reporting/public/registrar/view.do?method=get&registrationId=12427955,"Lizotte, Jeffrey",Consultant Lobbyist,Consultant Lobbyist,Terminated,"September 07, 2018",Lifford Cannabis Solutions,,Next Wave Brands
2112650,/lra/reporting/public/registrar/view.do?method=get&registrationId=2112650,"Lobbyist1, TEST",In House Lobbyist,Organization,Terminated,"July   21, 2014",,Test Test,
2112650,/lra/reporting/public/registrar/view.do?method=get&registrationId=2112650,"LOBBYIST2, Test2",In House Lobbyist,Organization,Terminated,"July   21, 2014",,Test Test,
70131,/lra/reporting/public/registrar/view.do?method=get&registrationId=70131,"Lockhart, Andrew",In House Lobbyist,Organization,Terminated,"March   19, 2015",,Canadian Bankers Association,
95428,/lra/reporting/public/registrar/view.do?method=get&registrationId=95428,"Lockhart, Andrew",In House Lobbyist,Organization,Terminated,"October  15, 2015",,Canadian Bankers Association,
120992,/lra/reporting/public/registrar/view.do?method=get&registrationId=120992,"Lockhart, Andrew",In House Lobbyist,Organization,Terminated,"May    27, 2016",,Canadian Bankers Association,
148805,/lra/reporting/public/registrar/view.do?method=get&registrationId=148805,"Lockhart, Andrew",In House Lobbyist,Organization,Terminated,"January  20, 2017",,Canadian Bankers Association,
207186,/lra/reporting/public/registrar/view.do?method=get&registrationId=207186,"Lockhart, Andrew",In House Lobbyist,Organization,Terminated,"July   31, 2017",,Canadian Bankers Association,
217483,/lra/reporting/public/registrar/view.do?method=get&registrationId=217483,"Lockhart, Andrew",In House Lobbyist,Organization,Terminated,"March   09, 2018",,Canadian Bankers Association,
245374,/lra/reporting/public/registrar/view.do?method=get&registrationId=245374,"Lockhart, Andrew",In House Lobbyist,Organization,Terminated,"September 13, 2018",,Canadian Bankers Association,
418515,/lra/reporting/public/registrar/view.do?method=get&registrationId=418515,"Lockhart, Courtney",In House Lobbyist,Organization,Active,"September 16, 2021",,Co-operative Housing Federation of Canada,
364772,/lra/reporting/public/registrar/view.do?method=get&registrationId=364772,"Lockhart, Courtney",In House Lobbyist,Organization,Terminated,"August  12, 2020",,Co-operative Housing Federation of Canada,
394822,/lra/reporting/public/registrar/view.do?method=get&registrationId=394822,"Lockhart, Courtney",In House Lobbyist,Organization,Terminated,"March   31, 2021",,Co-operative Housing Federation of Canada,
